seqname,source,feature,start,end,score,strand,frame,attribute,gene_id,gene_name,gene_biotype,start_norm,end_norm,length
22,ensembl,gene,10736171,10736283,.,-,.,"gene_id ""ENSG00000277248""; gene_version ""1""; gene_name ""U2""; gene_source ""ensembl""; gene_biotype ""snRNA"";",ENSG00000277248,U2,snRNA,0.0,0.0,112
22,havana,gene,38057180,38073940,.,-,.,"gene_id ""ENSG00000233739""; gene_version ""1""; gene_name ""AL031587.2""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000233739,AL031587.2,antisense_RNA,0.6824906641872753,0.6823321916726074,16760
22,ensembl_havana,gene,38078134,38084093,.,-,.,"gene_id ""ENSG00000100156""; gene_version ""10""; gene_name ""SLC16A8""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100156,SLC16A8,protein_coding,0.6830141042028831,0.6825856047117004,5959
22,ensembl_havana,gene,38084889,38110670,.,-,.,"gene_id ""ENSG00000128298""; gene_version ""16""; gene_name ""BAIAP2L2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000128298,BAIAP2L2,protein_coding,0.6831828470350598,0.6832489513422505,25781
22,havana,gene,38090127,38091559,.,+,.,"gene_id ""ENSG00000272720""; gene_version ""1""; gene_name ""AL022322.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000272720,AL022322.1,lincRNA,0.6833136945487447,0.6827719517765943,1432
22,ensembl_havana,gene,38111495,38205690,.,-,.,"gene_id ""ENSG00000184381""; gene_version ""18""; gene_name ""PLA2G6""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000184381,PLA2G6,protein_coding,0.6838474764640595,0.6856205958783105,94195
22,havana,gene,38130216,38150612,.,+,.,"gene_id ""ENSG00000279080""; gene_version ""1""; gene_name ""AL022322.2""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000279080,AL022322.2,antisense_RNA,0.6843151351703778,0.684245880684066,20396
22,ensembl_havana,gene,38200767,38216511,.,+,.,"gene_id ""ENSG00000185022""; gene_version ""11""; gene_name ""MAFF""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000185022,MAFF,protein_coding,0.6860775297748039,0.6858906818131105,15744
22,ensembl_havana,gene,38219291,38273034,.,-,.,"gene_id ""ENSG00000198792""; gene_version ""12""; gene_name ""TMEM184B""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000198792,TMEM184B,protein_coding,0.6865402673356094,0.6873014633760627,53743
22,havana,gene,38231320,38232248,.,+,.,"gene_id ""ENSG00000235246""; gene_version ""1""; gene_name ""AL020993.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000235246,AL020993.1,antisense_RNA,0.6868407569770977,0.6862834682797909,928
22,ensembl,gene,38231720,38231993,.,+,.,"gene_id ""ENSG00000241693""; gene_version ""2""; gene_name ""RN7SL704P""; gene_source ""ensembl""; gene_biotype ""misc_RNA"";",ENSG00000241693,RN7SL704P,misc_RNA,0.6868507491507277,0.6862771036264896,273
22,ensembl,gene,38281028,38281289,.,-,.,"gene_id ""ENSG00000277385""; gene_version ""1""; gene_name ""Metazoa_SRP""; gene_source ""ensembl""; gene_biotype ""misc_RNA"";",ENSG00000277385,Metazoa_SRP,misc_RNA,0.6880824843940984,0.6875075034270538,261
22,ensembl_havana,gene,38290691,38318084,.,-,.,"gene_id ""ENSG00000213923""; gene_version ""11""; gene_name ""CSNK1E""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000213923,CSNK1E,protein_coding,0.6883238703285651,0.688425885459303,27393
22,havana,gene,38291918,38398522,.,-,.,"gene_id ""ENSG00000283900""; gene_version ""1""; gene_name ""Z98749.3""; gene_source ""havana""; gene_biotype ""protein_coding"";",ENSG00000283900,Z98749.3,protein_coding,0.6883545213211751,0.690433571664224,106604
22,havana,gene,38335762,38398929,.,-,.,"gene_id ""ENSG00000244627""; gene_version ""5""; gene_name ""Z98749.2""; gene_source ""havana""; gene_biotype ""transcribed_unprocessed_pseudogene"";",ENSG00000244627,Z98749.2,transcribed_unprocessed_pseudogene,0.68944976347276,0.6904437301500815,63167
22,havana,gene,38387918,38388857,.,-,.,"gene_id ""ENSG00000229955""; gene_version ""1""; gene_name ""Z98749.1""; gene_source ""havana""; gene_biotype ""sense_intronic"";",ENSG00000229955,Z98749.1,sense_intronic,0.6907526429923763,0.6901923388243901,939
22,havana,gene,38424288,38427336,.,+,.,"gene_id ""ENSG00000228620""; gene_version ""1""; gene_name ""Z97056.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000228620,Z97056.1,antisense_RNA,0.6916611813796844,0.6911527525278531,3048
22,ensembl_havana,gene,38426327,38455199,.,-,.,"gene_id ""ENSG00000168135""; gene_version ""4""; gene_name ""KCNJ4""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000168135,KCNJ4,protein_coding,0.6917121164847633,0.6918481969785818,28872
22,ensembl_havana,gene,38468062,38483447,.,+,.,"gene_id ""ENSG00000100196""; gene_version ""10""; gene_name ""KDELR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100196,KDELR3,protein_coding,0.6927546749008839,0.6925532508078243,15385
22,ensembl_havana,gene,38483440,38507660,.,-,.,"gene_id ""ENSG00000100201""; gene_version ""20""; gene_name ""DDX17""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100201,DDX17,protein_coding,0.6931388240160894,0.693157593358357,24220
22,ensembl_havana,gene,38518949,38570286,.,-,.,"gene_id ""ENSG00000100206""; gene_version ""9""; gene_name ""DMC1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100206,DMC1,protein_coding,0.6940258542496589,0.6947207022903218,51337
22,havana,gene,38574931,38575431,.,-,.,"gene_id ""ENSG00000224279""; gene_version ""2""; gene_name ""RPS29P31""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000224279,RPS29P31,processed_pseudogene,0.6954243089100463,0.6948491185304609,500
22,ensembl_havana,gene,38578120,38656629,.,-,.,"gene_id ""ENSG00000184949""; gene_version ""15""; gene_name ""FAM227A""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000184949,FAM227A,protein_coding,0.6955039715143114,0.6968757738981625,78509
22,ensembl_havana,gene,38656636,38673854,.,+,.,"gene_id ""ENSG00000100211""; gene_version ""10""; gene_name ""CBY1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100211,CBY1,protein_coding,0.697465335276145,0.6973056999888132,17218
22,havana,gene,38666508,38668750,.,-,.,"gene_id ""ENSG00000230912""; gene_version ""1""; gene_name ""AL021707.4""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000230912,AL021707.4,antisense_RNA,0.6977119421213335,0.6971783070850871,2242
22,havana,gene,38667585,38681820,.,-,.,"gene_id ""ENSG00000228274""; gene_version ""3""; gene_name ""AL021707.2""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000228274,AL021707.2,antisense_RNA,0.6977388460488323,0.6975045267660628,14235
22,ensembl_havana,gene,38681948,38685421,.,+,.,"gene_id ""ENSG00000100216""; gene_version ""5""; gene_name ""TOMM22""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100216,TOMM22,protein_coding,0.6980976400234516,0.6975944056544479,3473
22,ensembl_havana,gene,38685543,38701556,.,-,.,"gene_id ""ENSG00000100221""; gene_version ""10""; gene_name ""JOSD1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100221,JOSD1,protein_coding,0.6981874446839513,0.6979971259721633,16013
22,ensembl_havana,gene,38705723,38738299,.,+,.,"gene_id ""ENSG00000100226""; gene_version ""15""; gene_name ""GTPBP1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100226,GTPBP1,protein_coding,0.6986915498435851,0.6989142101143276,32576
22,havana,gene,38722743,38723505,.,-,.,"gene_id ""ENSG00000229598""; gene_version ""1""; gene_name ""PRDX3P1""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000229598,PRDX3P1,processed_pseudogene,0.6991167168315416,0.6985449603851499,762
22,havana,gene,38734725,38738765,.,+,.,"gene_id ""ENSG00000244491""; gene_version ""1""; gene_name ""AL021707.5""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000244491,AL021707.5,antisense_RNA,0.6994160323926285,0.6989258412062431,4040
22,ensembl_havana,gene,38734725,38794143,.,-,.,"gene_id ""ENSG00000100242""; gene_version ""15""; gene_name ""SUN2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100242,SUN2,protein_coding,0.6994160323926285,0.7003080442279009,59418
22,havana,gene,38734730,38738990,.,+,.,"gene_id ""ENSG00000230149""; gene_version ""2""; gene_name ""AL021707.3""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000230149,AL021707.3,antisense_RNA,0.6994161572947989,0.698931457076803,4260
22,havana,gene,38736610,38736792,.,-,.,"gene_id ""ENSG00000273096""; gene_version ""1""; gene_name ""AL021707.8""; gene_source ""havana""; gene_biotype ""sense_intronic"";",ENSG00000273096,AL021707.8,sense_intronic,0.6994631205108599,0.6988765962612878,182
22,havana,gene,38739003,38749041,.,+,.,"gene_id ""ENSG00000225450""; gene_version ""1""; gene_name ""AL021707.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000225450,AL021707.1,antisense_RNA,0.6995228986896014,0.6991823242545756,10038
22,havana,gene,38742625,38743115,.,+,.,"gene_id ""ENSG00000272669""; gene_version ""1""; gene_name ""AL021707.6""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000272669,AL021707.6,antisense_RNA,0.6996133778218211,0.6990344147037368,490
22,havana,gene,38743495,38743910,.,+,.,"gene_id ""ENSG00000273076""; gene_version ""1""; gene_name ""AL021707.7""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000273076,AL021707.7,antisense_RNA,0.6996351107994663,0.6990542574463823,415
22,ensembl_havana,gene,38778508,38794198,.,-,.,"gene_id ""ENSG00000100246""; gene_version ""12""; gene_name ""DNAL4""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100246,DNAL4,protein_coding,0.7005097507377347,0.70030941699626,15690
22,ensembl_havana,gene,38818452,38843982,.,-,.,"gene_id ""ENSG00000221890""; gene_version ""3""; gene_name ""NPTXR""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000221890,NPTXR,protein_coding,0.7015075691964269,0.7015519969960833,25530
22,ensembl_havana,gene,38861450,38872314,.,-,.,"gene_id ""ENSG00000183741""; gene_version ""11""; gene_name ""CBX6""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000183741,CBX6,protein_coding,0.7025816779007842,0.7022591474170016,10864
22,havana,gene,38921227,38924708,.,+,.,"gene_id ""ENSG00000235209""; gene_version ""1""; gene_name ""AL022318.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000235209,AL022318.1,lincRNA,0.7040749333084861,0.7035668715153212,3481
22,ensembl_havana,gene,38952741,38992778,.,+,.,"gene_id ""ENSG00000128383""; gene_version ""12""; gene_name ""APOBEC3A""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000128383,APOBEC3A,protein_coding,0.704862166707926,0.7052658595554138,40037
22,ensembl_havana,gene,38982347,38992804,.,+,.,"gene_id ""ENSG00000179750""; gene_version ""15""; gene_name ""APOBEC3B""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000179750,APOBEC3B,protein_coding,0.7056017374391508,0.7052665085004562,10457
22,havana,gene,38991559,38998209,.,-,.,"gene_id ""ENSG00000249310""; gene_version ""2""; gene_name ""APOBEC3B-AS1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000249310,APOBEC3B-AS1,antisense_RNA,0.7058318571978498,0.7054014141910203,6650
22,ensembl_havana,gene,39014083,39020352,.,+,.,"gene_id ""ENSG00000244509""; gene_version ""3""; gene_name ""APOBEC3C""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000244509,APOBEC3C,protein_coding,0.7063945164949553,0.7059540907324009,6269
22,ensembl_havana,gene,39014363,39033276,.,+,.,"gene_id ""ENSG00000284554""; gene_version ""1""; gene_name ""AL022318.4""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000284554,AL022318.4,protein_coding,0.7064015110164963,0.7062766663373686,18913
22,ensembl_havana,gene,39021113,39033276,.,+,.,"gene_id ""ENSG00000243811""; gene_version ""8""; gene_name ""APOBEC3D""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000243811,APOBEC3D,protein_coding,0.7065701289465026,0.7062766663373686,12163
22,ensembl_havana,gene,39040604,39053910,.,+,.,"gene_id ""ENSG00000128394""; gene_version ""16""; gene_name ""APOBEC3F""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000128394,APOBEC3F,protein_coding,0.7070570225870587,0.7067916791068599,13306
22,havana,gene,39070414,39070671,.,+,.,"gene_id ""ENSG00000259421""; gene_version ""1""; gene_name ""AL022318.2""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000259421,AL022318.2,unprocessed_pseudogene,0.7078016893268347,0.7072100240244447,257
22,ensembl_havana,gene,39077005,39087743,.,+,.,"gene_id ""ENSG00000239713""; gene_version ""8""; gene_name ""APOBEC3G""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000239713,APOBEC3G,protein_coding,0.7079663353678232,0.7076361313231145,10738
22,havana,gene,39091586,39092855,.,+,.,"gene_id ""ENSG00000225720""; gene_version ""6""; gene_name ""AL031846.1""; gene_source ""havana""; gene_biotype ""transcribed_unprocessed_pseudogene"";",ENSG00000225720,AL031846.1,transcribed_unprocessed_pseudogene,0.7083305750770709,0.7077637239022383,1269
22,ensembl_havana,gene,39097224,39104067,.,+,.,"gene_id ""ENSG00000100298""; gene_version ""15""; gene_name ""APOBEC3H""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100298,APOBEC3H,protein_coding,0.7084714147643858,0.7080435689721005,6843
22,ensembl_havana,gene,39120167,39152674,.,-,.,"gene_id ""ENSG00000100307""; gene_version ""12""; gene_name ""CBX7""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100307,CBX7,protein_coding,0.7090445408633688,0.7092567717290387,32507
22,havana,gene,39120293,39120566,.,-,.,"gene_id ""ENSG00000226024""; gene_version ""1""; gene_name ""COX5BP7""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000226024,COX5BP7,processed_pseudogene,0.7090476883980622,0.7084553745204109,273
22,havana,gene,39133090,39136760,.,+,.,"gene_id ""ENSG00000279833""; gene_version ""1""; gene_name ""AL031846.2""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000279833,AL031846.2,antisense_RNA,0.7093673630129201,0.7088595674441843,3670
22,havana,gene,39155525,39155945,.,+,.,"gene_id ""ENSG00000227009""; gene_version ""1""; gene_name ""FUNDC2P4""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000227009,FUNDC2P4,processed_pseudogene,0.709927799051393,0.709338414007269,420
22,ensembl_havana,gene,39223359,39244751,.,-,.,"gene_id ""ENSG00000100311""; gene_version ""16""; gene_name ""PDGFB""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100311,PDGFB,protein_coding,0.7116223218164373,0.7115549606781735,21392
22,havana,gene,39242188,39279897,.,+,.,"gene_id ""ENSG00000284633""; gene_version ""1""; gene_name ""AL031590.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000284633,AL031590.1,antisense_RNA,0.7120926784096356,0.712432184619074,37709
22,havana,gene,39292988,39295589,.,+,.,"gene_id ""ENSG00000224794""; gene_version ""2""; gene_name ""AL022326.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000224794,AL022326.1,lincRNA,0.7133616844606462,0.7128238479116424,2601
22,ensembl_havana,gene,39312882,39320389,.,-,.,"gene_id ""ENSG00000100316""; gene_version ""15""; gene_name ""RPL3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100316,RPL3,protein_coding,0.7138586452161345,0.7134428416444807,7507
22,ensembl,gene,39313819,39313911,.,-,.,"gene_id ""ENSG00000209480""; gene_version ""1""; gene_name ""SNORD83B""; gene_source ""ensembl""; gene_biotype ""snoRNA"";",ENSG00000209480,SNORD83B,snoRNA,0.7138820518828628,0.7132811544912013,92
22,ensembl,gene,39315213,39315307,.,-,.,"gene_id ""ENSG00000209482""; gene_version ""1""; gene_name ""SNORD83A""; gene_source ""ensembl""; gene_biotype ""snoRNA"";",ENSG00000209482,SNORD83A,snoRNA,0.7139168746079633,0.7133159978480983,94
22,ensembl,gene,39319050,39319113,.,-,.,"gene_id ""ENSG00000263764""; gene_version ""1""; gene_name ""SNORD43""; gene_source ""ensembl""; gene_biotype ""snoRNA"";",ENSG00000263764,SNORD43,snoRNA,0.7140127245335092,0.7134109934185492,63
22,ensembl_havana,gene,39349925,39385588,.,+,.,"gene_id ""ENSG00000100321""; gene_version ""14""; gene_name ""SYNGR1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100321,SYNGR1,protein_coding,0.7147839954355751,0.7150701711762274,35663
22,havana,gene,39379610,39380015,.,+,.,"gene_id ""ENSG00000280216""; gene_version ""1""; gene_name ""AL022326.2""; gene_source ""havana""; gene_biotype ""TEC"";",ENSG00000280216,AL022326.2,TEC,0.7155255396210918,0.7149310723023118,405
22,ensembl_havana,gene,39399741,39437060,.,+,.,"gene_id ""ENSG00000100324""; gene_version ""13""; gene_name ""TAB1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100324,TAB1,protein_coding,0.7160284207394558,0.7163548826849632,37319
22,ensembl_havana,gene,39457344,39492194,.,+,.,"gene_id ""ENSG00000128268""; gene_version ""11""; gene_name ""MGAT3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000128268,MGAT3,protein_coding,0.7174673686834787,0.7177309956069915,34850
22,havana,gene,39475807,39476822,.,-,.,"gene_id ""ENSG00000227188""; gene_version ""1""; gene_name ""MGAT3-AS1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000227188,MGAT3-AS1,antisense_RNA,0.7179285824378056,0.7173473193303307,1015
22,ensembl_havana,gene,39499432,39518132,.,+,.,"gene_id ""ENSG00000100335""; gene_version ""13""; gene_name ""MIEF1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100335,MIEF1,protein_coding,0.7185187451928278,0.7183783931651511,18700
22,ensembl_havana,gene,39519695,39522685,.,+,.,"gene_id ""ENSG00000128272""; gene_version ""14""; gene_name ""ATF4""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000128272,ATF4,protein_coding,0.7190249237284897,0.7184920334258612,2990
22,ensembl_havana,gene,39529093,39532855,.,-,.,"gene_id ""ENSG00000187051""; gene_version ""8""; gene_name ""RPS19BP1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000187051,RPS19BP1,protein_coding,0.7192596898479267,0.7187458707751744,3762
22,ensembl_havana,gene,39570753,39689737,.,+,.,"gene_id ""ENSG00000100346""; gene_version ""17""; gene_name ""CACNA1I""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100346,CACNA1I,protein_coding,0.7203003747314916,0.7226615552427197,118984
22,ensembl_havana,gene,39743044,39893864,.,-,.,"gene_id ""ENSG00000176177""; gene_version ""9""; gene_name ""ENTHD1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000176177,ENTHD1,protein_coding,0.7246042786987092,0.7277564477307465,150820
22,havana,gene,39750127,39751293,.,+,.,"gene_id ""ENSG00000235647""; gene_version ""1""; gene_name ""AL022319.1""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000235647,AL022319.1,processed_pseudogene,0.7247812151132625,0.7241979575902434,1166
22,ensembl,gene,39874255,39874515,.,-,.,"gene_id ""ENSG00000238875""; gene_version ""1""; gene_name ""RN7SKP210""; gene_source ""ensembl""; gene_biotype ""misc_RNA"";",ENSG00000238875,RN7SKP210,misc_RNA,0.7278819864341255,0.7272735078220092,260
22,havana,gene,39875289,39876108,.,+,.,"gene_id ""ENSG00000226085""; gene_version ""3""; gene_name ""UQCRFS1P1""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000226085,UQCRFS1P1,processed_pseudogene,0.7279078162029591,0.7273132681855741,819
22,ensembl_havana,gene,39901082,39973721,.,+,.,"gene_id ""ENSG00000100351""; gene_version ""16""; gene_name ""GRAP2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100351,GRAP2,protein_coding,0.7285521365390558,0.7297496325099103,72639
22,havana,gene,39960397,39964718,.,+,.,"gene_id ""ENSG00000225528""; gene_version ""3""; gene_name ""Z82206.1""; gene_source ""havana""; gene_biotype ""protein_coding"";",ENSG00000225528,Z82206.1,protein_coding,0.7300338509862151,0.7295249228092352,4321
22,ensembl_havana,gene,39994949,40043529,.,+,.,"gene_id ""ENSG00000133477""; gene_version ""16""; gene_name ""FAM83F""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000133477,FAM83F,protein_coding,0.7308969749443748,0.731492000030151,48580
22,havana,gene,40043068,40044530,.,-,.,"gene_id ""ENSG00000261202""; gene_version ""1""; gene_name ""Z83847.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000261202,Z83847.1,antisense_RNA,0.7320990084516302,0.7315169844142869,1462
22,ensembl_havana,gene,40044817,40335808,.,+,.,"gene_id ""ENSG00000100354""; gene_version ""20""; gene_name ""TNRC6B""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100354,TNRC6B,protein_coding,0.7321426992308274,0.7387871157253212,290991
22,havana,gene,40106325,40107066,.,-,.,"gene_id ""ENSG00000228599""; gene_version ""1""; gene_name ""RPL7P52""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000228599,RPL7P52,processed_pseudogene,0.7336791957699133,0.7330778469980277,741
22,ensembl_havana,gene,40346500,40390463,.,+,.,"gene_id ""ENSG00000239900""; gene_version ""12""; gene_name ""ADSL""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000239900,ADSL,protein_coding,0.7396788715238789,0.7401512730829127,43963
22,havana,gene,40346529,40410054,.,+,.,"gene_id ""ENSG00000284431""; gene_version ""1""; gene_name ""AL022238.4""; gene_source ""havana""; gene_biotype ""protein_coding"";",ENSG00000284431,AL022238.4,protein_coding,0.7396795959564672,0.7406402531724302,63525
22,ensembl_havana,gene,40370591,40410289,.,+,.,"gene_id ""ENSG00000100359""; gene_version ""20""; gene_name ""SGSM3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100359,SGSM3,protein_coding,0.74028067516118,0.7406461186372374,39698
22,havana,gene,40372664,40388290,.,-,.,"gene_id ""ENSG00000229999""; gene_version ""6""; gene_name ""AL022238.2""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000229999,AL022238.2,antisense_RNA,0.7403324596010175,0.7400970362530153,15626
22,ensembl_havana,gene,40410281,40636702,.,-,.,"gene_id ""ENSG00000196588""; gene_version ""14""; gene_name ""MKL1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000196588,MKL1,protein_coding,0.7412721485896172,0.7462972568643784,226421
22,havana,gene,40415003,40415445,.,+,.,"gene_id ""ENSG00000272834""; gene_version ""1""; gene_name ""AL022238.3""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000272834,AL022238.3,antisense_RNA,0.7413901061993193,0.7407748094310485,442
22,havana,gene,40433136,40433641,.,+,.,"gene_id ""ENSG00000227413""; gene_version ""1""; gene_name ""AL022238.1""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000227413,AL022238.1,processed_pseudogene,0.7418430764104016,0.7412289711230937,505
22,havana,gene,40521800,40526707,.,+,.,"gene_id ""ENSG00000232564""; gene_version ""3""; gene_name ""AL031594.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000232564,AL031594.1,antisense_RNA,0.7440579416172283,0.743551844943268,4907
22,havana,gene,40569286,40569895,.,+,.,"gene_id ""ENSG00000172912""; gene_version ""4""; gene_name ""COX6B1P3""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000172912,COX6B1P3,processed_pseudogene,0.7452441625097143,0.744629792577696,609
22,havana,gene,40586700,40588003,.,-,.,"gene_id ""ENSG00000230071""; gene_version ""2""; gene_name ""RPL4P6""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000230071,RPL4P6,processed_pseudogene,0.7456791717886965,0.7450817578403668,1303
22,havana,gene,40673484,40674451,.,-,.,"gene_id ""ENSG00000231907""; gene_version ""2""; gene_name ""GAPDHP37""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000231907,GAPDHP37,processed_pseudogene,0.7478470737794622,0.7472394501878022,967
22,ensembl_havana,gene,40678750,40682814,.,+,.,"gene_id ""ENSG00000128285""; gene_version ""4""; gene_name ""MCHR1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000128285,MCHR1,protein_coding,0.7479786207453012,0.7474481858566621,4064
22,ensembl_havana,gene,40769630,40819399,.,-,.,"gene_id ""ENSG00000100372""; gene_version ""14""; gene_name ""SLC25A17""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100372,SLC25A17,protein_coding,0.7502488425940382,0.7508572688808438,49769
22,havana,gene,40788777,40789267,.,-,.,"gene_id ""ENSG00000230769""; gene_version ""1""; gene_name ""Z98048.1""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000230769,Z98048.1,processed_pseudogene,0.7507271429652724,0.7501051914954454,490
22,havana,gene,40798039,40798285,.,+,.,"gene_id ""ENSG00000233603""; gene_version ""1""; gene_name ""JTBP1""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000233603,JTBP1,processed_pseudogene,0.7509585117456752,0.7503302755874912,246
22,mirbase,gene,40813883,40813958,.,-,.,"gene_id ""ENSG00000266594""; gene_version ""1""; gene_name ""MIR4766""; gene_source ""mirbase""; gene_biotype ""miRNA"";",ENSG00000266594,MIR4766,miRNA,0.7513543017431596,0.7507214646509901,75
22,ensembl_havana,gene,40824535,40857022,.,-,.,"gene_id ""ENSG00000100380""; gene_version ""13""; gene_name ""ST13""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100380,ST13,protein_coding,0.7516203933269267,0.751796317316754,32487
22,ensembl_havana,gene,40857077,40932815,.,+,.,"gene_id ""ENSG00000196236""; gene_version ""12""; gene_name ""XPNPEP3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000196236,XPNPEP3,protein_coding,0.7524333066125957,0.7536880669938913,75738
22,ensembl_havana,gene,40859549,40862126,.,-,.,"gene_id ""ENSG00000172404""; gene_version ""4""; gene_name ""DNAJB7""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000172404,DNAJB7,protein_coding,0.7524950582456291,0.7519237102204801,2577
