seqname,source,feature,start,end,score,strand,frame,attribute,gene_id,gene_name,gene_biotype,start_norm,end_norm,length
22,havana,gene,10939388,10961338,.,-,.,"gene_id ""ENSG00000283047""; gene_version ""1""; gene_name ""CU459211.1""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000283047,CU459211.1,unprocessed_pseudogene,0.005076448871421459,0.005617243328383214,21950
22,ensembl_havana,gene,41976272,41998221,.,+,.,"gene_id ""ENSG00000100167""; gene_version ""19""; gene_name ""SEPT3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100167,SEPT3,protein_coding,0.7803912835271773,0.7802799878377715,21949
22,ensembl_havana,gene,41998725,42058456,.,+,.,"gene_id ""ENSG00000183066""; gene_version ""14""; gene_name ""WBP2NL""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000183066,WBP2NL,protein_coding,0.7809521692134636,0.7817834187852517,59731
22,ensembl_havana,gene,42058354,42070842,.,-,.,"gene_id ""ENSG00000198951""; gene_version ""11""; gene_name ""NAGA""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000198951,NAGA,protein_coding,0.7824417275169224,0.7820925662197249,12488
22,ensembl_havana,gene,42074251,42079441,.,+,.,"gene_id ""ENSG00000177096""; gene_version ""8""; gene_name ""FAM109B""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000177096,FAM109B,protein_coding,0.7828388414774128,0.7823071923128166,5190
22,ensembl_havana,gene,42079691,42084284,.,+,.,"gene_id ""ENSG00000183172""; gene_version ""8""; gene_name ""SMDT1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000183172,SMDT1,protein_coding,0.7829747350387809,0.7824280708066931,4593
22,ensembl_havana,gene,42085525,42090955,.,-,.,"gene_id ""ENSG00000184983""; gene_version ""9""; gene_name ""NDUFA6""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000184983,NDUFA6,protein_coding,0.7831204708911745,0.7825945751289416,5430
22,havana,gene,42090931,42137742,.,+,.,"gene_id ""ENSG00000237037""; gene_version ""9""; gene_name ""NDUFA6-AS1""; gene_source ""havana""; gene_biotype ""processed_transcript"";",ENSG00000237037,NDUFA6-AS1,processed_transcript,0.783255515117784,0.7837623517329054,46811
22,havana,gene,42107765,42108953,.,-,.,"gene_id ""ENSG00000213790""; gene_version ""2""; gene_name ""OLA1P1""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000213790,OLA1P1,processed_pseudogene,0.7836760357450028,0.7830437948548942,1188
22,ensembl_havana,gene,42126499,42130906,.,-,.,"gene_id ""ENSG00000100197""; gene_version ""20""; gene_name ""CYP2D6""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100197,CYP2D6,protein_coding,0.784144019196964,0.7835917291055795,4407
22,havana,gene,42136433,42139927,.,-,.,"gene_id ""ENSG00000232710""; gene_version ""1""; gene_name ""AC254562.2""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000232710,AC254562.2,lincRNA,0.7843921748290651,0.7838168880758994,3494
22,havana,gene,42138060,42139726,.,+,.,"gene_id ""ENSG00000281538""; gene_version ""1""; gene_name ""AC254562.3""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000281538,AC254562.3,lincRNA,0.7844328179953052,0.7838118712315325,1666
22,ensembl_havana,gene,42140203,42144577,.,-,.,"gene_id ""ENSG00000205702""; gene_version ""10""; gene_name ""CYP2D7""; gene_source ""ensembl_havana""; gene_biotype ""polymorphic_pseudogene"";",ENSG00000205702,CYP2D7,polymorphic_pseudogene,0.7844863510655279,0.7839329494008066,4374
22,havana,gene,42149886,42155001,.,-,.,"gene_id ""ENSG00000226450""; gene_version ""2""; gene_name ""CYP2D8P""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000226450,CYP2D8P,unprocessed_pseudogene,0.7847282366086763,0.7841931264439963,5115
22,ensembl_havana,gene,42160013,42343616,.,-,.,"gene_id ""ENSG00000100207""; gene_version ""18""; gene_name ""TCF20""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100207,TCF20,protein_coding,0.7849812134645539,0.7889008483359028,183603
22,havana,gene,42269753,42275196,.,+,.,"gene_id ""ENSG00000182057""; gene_version ""4""; gene_name ""OGFRP1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000182057,OGFRP1,lincRNA,0.7877225662999455,0.7871931244971612,5443
22,havana,gene,42364400,42369236,.,-,.,"gene_id ""ENSG00000229891""; gene_version ""1""; gene_name ""LINC01315""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000229891,LINC01315,lincRNA,0.7900868894438431,0.7895403087970041,4836
22,ensembl_havana,gene,42380410,42432395,.,-,.,"gene_id ""ENSG00000235568""; gene_version ""6""; gene_name ""NFAM1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000235568,NFAM1,protein_coding,0.7904868261933841,0.79111672110234,51985
22,havana,gene,42438023,42446195,.,+,.,"gene_id ""ENSG00000230107""; gene_version ""1""; gene_name ""AL022316.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000230107,AL022316.1,lincRNA,0.7919260239417476,0.7914611611633547,8172
22,ensembl_havana,gene,42500579,42512560,.,+,.,"gene_id ""ENSG00000172250""; gene_version ""14""; gene_name ""SERHL""; gene_source ""ensembl_havana""; gene_biotype ""processed_transcript"";",ENSG00000172250,SERHL,processed_transcript,0.793488699975744,0.7931175933843148,11981
22,ensembl_havana,gene,42509968,42519802,.,-,.,"gene_id ""ENSG00000189306""; gene_version ""10""; gene_name ""RRP7A""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000189306,RRP7A,protein_coding,0.7937232412712742,0.7932983495380734,9834
22,ensembl_havana,gene,42553617,42574382,.,+,.,"gene_id ""ENSG00000183569""; gene_version ""17""; gene_name ""SERHL2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000183569,SERHL2,protein_coding,0.7948136122382145,0.7946606349388117,20765
22,havana,gene,42555223,42582038,.,-,.,"gene_id ""ENSG00000182841""; gene_version ""12""; gene_name ""RRP7BP""; gene_source ""havana""; gene_biotype ""transcribed_unprocessed_pseudogene"";",ENSG00000182841,RRP7BP,transcribed_unprocessed_pseudogene,0.7948537308153388,0.7948517242944008,26815
22,ensembl_havana,gene,42583721,42614962,.,-,.,"gene_id ""ENSG00000100227""; gene_version ""17""; gene_name ""POLDIP3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100227,POLDIP3,protein_coding,0.7955656232256085,0.795673488393593,31241
22,ensembl_havana,gene,42617840,42649568,.,-,.,"gene_id ""ENSG00000100243""; gene_version ""20""; gene_name ""CYB5R3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100243,CYB5R3,protein_coding,0.7964179306558138,0.7965372342451493,31728
22,ensembl_havana,gene,42692121,42721298,.,-,.,"gene_id ""ENSG00000128274""; gene_version ""15""; gene_name ""A4GALT""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000128274,A4GALT,protein_coding,0.7982735022793397,0.7983275737796851,29177
22,havana,gene,42784462,42787100,.,+,.,"gene_id ""ENSG00000229608""; gene_version ""1""; gene_name ""GOLGA2P4""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000229608,GOLGA2P4,unprocessed_pseudogene,0.8005802205422603,0.7999699538445326,2638
22,havana,gene,42791814,42794313,.,-,.,"gene_id ""ENSG00000274717""; gene_version ""1""; gene_name ""AL049757.1""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000274717,AL049757.1,processed_pseudogene,0.8007638766935797,0.8001499861749747,2499
22,ensembl_havana,gene,42796502,42858106,.,-,.,"gene_id ""ENSG00000242247""; gene_version ""10""; gene_name ""ARFGAP3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000242247,ARFGAP3,protein_coding,0.8008809849685234,0.8017422227555774,61604
22,ensembl_havana,gene,42835412,43015145,.,-,.,"gene_id ""ENSG00000100266""; gene_version ""18""; gene_name ""PACSIN2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100266,PACSIN2,protein_coding,0.801852973658382,0.8056618258528024,179733
22,havana,gene,43038585,43052366,.,+,.,"gene_id ""ENSG00000230319""; gene_version ""1""; gene_name ""AL022476.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000230319,AL022476.1,antisense_RNA,0.8069283233907042,0.8065908405999787,13781
22,ensembl_havana,gene,43039644,43089428,.,-,.,"gene_id ""ENSG00000100271""; gene_version ""16""; gene_name ""TTLL1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100271,TTLL1,protein_coding,0.8069547776703897,0.8075158867986258,49784
22,ensembl_havana,gene,43110748,43129712,.,+,.,"gene_id ""ENSG00000100290""; gene_version ""2""; gene_name ""BIK""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100290,BIK,protein_coding,0.8087309864548592,0.8085213522636925,18964
22,ensembl_havana,gene,43132206,43143394,.,-,.,"gene_id ""ENSG00000100294""; gene_version ""12""; gene_name ""MCAT""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100294,MCAT,protein_coding,0.8092670166092408,0.8088628471125914,11188
22,ensembl_havana,gene,43151514,43163242,.,+,.,"gene_id ""ENSG00000100300""; gene_version ""17""; gene_name ""TSPO""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100300,TSPO,protein_coding,0.8097493388303612,0.8093582417742596,11728
22,ensembl_havana,gene,43166622,43187133,.,-,.,"gene_id ""ENSG00000100304""; gene_version ""12""; gene_name ""TTLL12""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100304,TTLL12,protein_coding,0.8101267432283664,0.8099545473900354,20511
22,ensembl_havana,gene,43197283,43343388,.,-,.,"gene_id ""ENSG00000159307""; gene_version ""18""; gene_name ""SCUBE1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000159307,SCUBE1,protein_coding,0.8108926683175403,0.8138545822982868,146105
22,havana,gene,43232141,43239010,.,+,.,"gene_id ""ENSG00000234892""; gene_version ""1""; gene_name ""Z82214.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000234892,Z82214.1,antisense_RNA,0.811763436288527,0.8112493674657792,6869
22,havana,gene,43275955,43283830,.,+,.,"gene_id ""ENSG00000203527""; gene_version ""2""; gene_name ""Z99756.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000203527,Z99756.1,antisense_RNA,0.8128579290270895,0.8123680488813361,7875
22,havana,gene,43400331,43409681,.,+,.,"gene_id ""ENSG00000236117""; gene_version ""1""; gene_name ""LINC01639""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000236117,LINC01639,lincRNA,0.815964895495603,0.8155092174406676,9350
22,ensembl_havana,gene,43411196,43507848,.,+,.,"gene_id ""ENSG00000186732""; gene_version ""13""; gene_name ""MPPED1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000186732,MPPED1,protein_coding,0.8162363079118281,0.8179594092862937,96652
22,havana,gene,43516107,43537117,.,+,.,"gene_id ""ENSG00000223843""; gene_version ""4""; gene_name ""EFCAB6-AS1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000223843,EFCAB6-AS1,antisense_RNA,0.8188570302310715,0.8186899466881664,21010
22,ensembl_havana,gene,43528744,43812337,.,-,.,"gene_id ""ENSG00000186976""; gene_version ""14""; gene_name ""EFCAB6""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000186976,EFCAB6,protein_coding,0.8191727079764775,0.8255592795571879,283593
22,havana,gene,43812456,43817394,.,+,.,"gene_id ""ENSG00000261251""; gene_version ""1""; gene_name ""Z97055.2""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000261251,Z97055.2,antisense_RNA,0.8262599568887669,0.8256854993679524,4938
22,ensembl_havana,gene,43824509,43862503,.,-,.,"gene_id ""ENSG00000130540""; gene_version ""13""; gene_name ""SULT4A1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000130540,SULT4A1,protein_coding,0.8265610460606729,0.8268113940572508,37994
22,ensembl_havana,gene,43879678,43892013,.,-,.,"gene_id ""ENSG00000100341""; gene_version ""11""; gene_name ""PNPLA5""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100341,PNPLA5,protein_coding,0.8279391916281572,0.8275479466804789,12335
22,ensembl_havana,gene,43923739,43964488,.,+,.,"gene_id ""ENSG00000100344""; gene_version ""10""; gene_name ""PNPLA3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100344,PNPLA3,protein_coding,0.8290398545339362,0.8293568809864245,40749
22,ensembl_havana,gene,43955421,44010531,.,+,.,"gene_id ""ENSG00000100347""; gene_version ""14""; gene_name ""SAMM50""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100347,SAMM50,protein_coding,0.8298312846463007,0.8305060877784031,55110
22,ensembl_havana,gene,43999211,44172949,.,+,.,"gene_id ""ENSG00000188677""; gene_version ""14""; gene_name ""PARVB""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000188677,PARVB,protein_coding,0.8309251778544455,0.8345599476211497,173738
22,havana,gene,44102779,44116232,.,+,.,"gene_id ""ENSG00000279175""; gene_version ""1""; gene_name ""AL033543.1""; gene_source ""havana""; gene_biotype ""sense_intronic"";",ENSG00000279175,AL033543.1,sense_intronic,0.8335123514507262,0.8331443239298035,13453
22,havana,gene,44139365,44153626,.,+,.,"gene_id ""ENSG00000280434""; gene_version ""1""; gene_name ""AL031595.3""; gene_source ""havana""; gene_biotype ""sense_overlapping"";",ENSG00000280434,AL031595.3,sense_overlapping,0.8344262856117945,0.8340776566574548,14261
22,ensembl_havana,gene,44172956,44219533,.,+,.,"gene_id ""ENSG00000138964""; gene_version ""16""; gene_name ""PARVG""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000138964,PARVG,protein_coding,0.8352654033728083,0.8357226574618971,46577
22,havana,gene,44183031,44187739,.,-,.,"gene_id ""ENSG00000279933""; gene_version ""1""; gene_name ""AL031595.1""; gene_source ""havana""; gene_biotype ""TEC"";",ENSG00000279933,AL031595.1,TEC,0.835517081246114,0.8349290975126286,4708
22,havana,gene,44210442,44229512,.,-,.,"gene_id ""ENSG00000280011""; gene_version ""1""; gene_name ""AL031595.2""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000280011,AL031595.2,antisense_RNA,0.8362018199245441,0.8359717275610903,19070
22,ensembl_havana,gene,44243667,44312851,.,-,.,"gene_id ""ENSG00000138944""; gene_version ""7""; gene_name ""KIAA1644""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000138944,KIAA1644,protein_coding,0.8370317948466863,0.8380518210570985,69184
22,havana,gene,44413485,44414814,.,-,.,"gene_id ""ENSG00000236079""; gene_version ""1""; gene_name ""Z85994.2""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000236079,Z85994.2,processed_pseudogene,0.8412739222004365,0.8405967588789285,1329
22,havana,gene,44443327,44444788,.,+,.,"gene_id ""ENSG00000232655""; gene_version ""1""; gene_name ""LINC01656""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000232655,LINC01656,lincRNA,0.842019388314103,0.8413448926752225,1461
22,ensembl_havana,gene,44492572,44498298,.,-,.,"gene_id ""ENSG00000188636""; gene_version ""3""; gene_name ""RTL6""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000188636,RTL6,protein_coding,0.8432495497901269,0.8426804714915198,5726
22,havana,gene,44566965,44568247,.,+,.,"gene_id ""ENSG00000215333""; gene_version ""3""; gene_name ""KRT18P23""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000215333,KRT18P23,processed_pseudogene,0.8451079192222691,0.8444263582906448,1282
22,havana,gene,44569339,44572341,.,+,.,"gene_id ""ENSG00000187012""; gene_version ""10""; gene_name ""LINC00207""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000187012,LINC00207,lincRNA,0.8451672227727632,0.8445285421754125,3002
22,havana,gene,44606939,44625419,.,-,.,"gene_id ""ENSG00000234300""; gene_version ""1""; gene_name ""LINC00229""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000234300,LINC00229,lincRNA,0.8461064870939836,0.8458533385202346,18480
22,ensembl_havana,gene,44668547,44737681,.,+,.,"gene_id ""ENSG00000186654""; gene_version ""20""; gene_name ""PRR5""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000186654,PRR5,protein_coding,0.8476454816764769,0.8486553334571654,69134
22,ensembl_havana,gene,44702233,44862706,.,+,.,"gene_id ""ENSG00000248405""; gene_version ""10""; gene_name ""PRR5-ARHGAP8""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000248405,PRR5-ARHGAP8,protein_coding,0.8484869725787277,0.8517758855316854,160473
22,ensembl_havana,gene,44752558,44862788,.,+,.,"gene_id ""ENSG00000241484""; gene_version ""9""; gene_name ""ARHGAP8""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000241484,ARHGAP8,protein_coding,0.8497441129235527,0.8517779322045117,110230
22,ensembl_havana,gene,44881162,45009999,.,-,.,"gene_id ""ENSG00000056487""; gene_version ""15""; gene_name ""PHF21B""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000056487,PHF21B,protein_coding,0.8529566966673353,0.8554522340756748,128837
22,havana,gene,45000565,45003619,.,-,.,"gene_id ""ENSG00000230922""; gene_version ""1""; gene_name ""AL079301.1""; gene_source ""havana""; gene_biotype ""sense_intronic"";",ENSG00000230922,AL079301.1,sense_intronic,0.8559394354371939,0.8552929929460173,3054
22,havana,gene,45133020,45163781,.,-,.,"gene_id ""ENSG00000226328""; gene_version ""6""; gene_name ""NUP50-AS1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000226328,NUP50-AS1,lincRNA,0.8592482188325994,0.8592905443266154,30761
22,ensembl_havana,gene,45163841,45188015,.,+,.,"gene_id ""ENSG00000093000""; gene_version ""18""; gene_name ""NUP50""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000093000,NUP50,protein_coding,0.8600181407912253,0.8598954110250671,24174
22,ensembl_havana,gene,45190338,45240769,.,-,.,"gene_id ""ENSG00000100364""; gene_version ""18""; gene_name ""KIAA0930""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100364,KIAA0930,protein_coding,0.8606800473529108,0.8612121205162827,50431
22,havana,gene,45262273,45263585,.,-,.,"gene_id ""ENSG00000273287""; gene_version ""2""; gene_name ""AL008718.2""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000273287,AL008718.2,lincRNA,0.8624770148780967,0.8617815947504939,1312
22,ensembl_havana,gene,45284982,45295874,.,+,.,"gene_id ""ENSG00000100373""; gene_version ""9""; gene_name ""UPK3A""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100373,UPK3A,protein_coding,0.8630442955555061,0.8625875096149944,10892
22,ensembl_havana,gene,45308968,45341955,.,+,.,"gene_id ""ENSG00000100376""; gene_version ""11""; gene_name ""FAM118A""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100376,FAM118A,protein_coding,0.8636434762472294,0.863737664865112,32987
22,ensembl_havana,gene,45344063,45413619,.,-,.,"gene_id ""ENSG00000077935""; gene_version ""16""; gene_name ""SMC1B""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000077935,SMC1B,protein_coding,0.8645201645810918,0.8655263570776168,69556
22,ensembl_havana,gene,45413691,45432496,.,+,.,"gene_id ""ENSG00000128408""; gene_version ""8""; gene_name ""RIBC2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000128408,RIBC2,protein_coding,0.8662595022448667,0.8659975161378904,18805
22,havana,gene,45435864,45448743,.,-,.,"gene_id ""ENSG00000232363""; gene_version ""1""; gene_name ""AL021391.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000232363,AL021391.1,antisense_RNA,0.8668133934096119,0.8664030319111736,12879
22,ensembl_havana,gene,45502238,45601135,.,+,.,"gene_id ""ENSG00000077942""; gene_version ""18""; gene_name ""FBLN1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000077942,FBLN1,protein_coding,0.8684714447409067,0.8702066485617656,98897
22,havana,gene,45604432,45605621,.,-,.,"gene_id ""ENSG00000238120""; gene_version ""1""; gene_name ""LINC01589""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000238120,LINC01589,antisense_RNA,0.8710242952207683,0.87031861654102,1189
22,havana,gene,45657019,45680130,.,+,.,"gene_id ""ENSG00000280383""; gene_version ""1""; gene_name ""Z95331.1""; gene_source ""havana""; gene_biotype ""sense_overlapping"";",ENSG00000280383,Z95331.1,sense_overlapping,0.8723379413074709,0.8721783183168282,23111
22,ensembl_havana,gene,45671798,45845307,.,+,.,"gene_id ""ENSG00000130638""; gene_version ""16""; gene_name ""ATXN10""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000130638,ATXN10,protein_coding,0.8727071271426655,0.8763010412123532,173509
22,havana,gene,45792418,45793636,.,-,.,"gene_id ""ENSG00000235347""; gene_version ""1""; gene_name ""Z84478.1""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000235347,Z84478.1,processed_pseudogene,0.8757202671007933,0.8750113627780998,1218
22,havana,gene,45875932,45879247,.,+,.,"gene_id ""ENSG00000279954""; gene_version ""1""; gene_name ""BX324167.2""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000279954,BX324167.2,antisense_RNA,0.8778064830721337,0.8771481640870519,3315
22,havana,gene,45875999,45887748,.,-,.,"gene_id ""ENSG00000235091""; gene_version ""1""; gene_name ""BX324167.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000235091,BX324167.1,lincRNA,0.8778081567612168,0.877360344156522,11749
22,ensembl_havana,gene,45920362,45977129,.,-,.,"gene_id ""ENSG00000188064""; gene_version ""9""; gene_name ""WNT7B""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000188064,WNT7B,protein_coding,0.8789163637580865,0.8795912424966353,56767
22,havana,gene,46006616,46010777,.,+,.,"gene_id ""ENSG00000280424""; gene_version ""1""; gene_name ""BX537318.2""; gene_source ""havana""; gene_biotype ""TEC"";",ENSG00000280424,BX537318.2,TEC,0.8810710261187925,0.8804310772193185,4161
22,havana,gene,46013606,46015498,.,+,.,"gene_id ""ENSG00000273145""; gene_version ""1""; gene_name ""BX537318.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000273145,BX537318.1,lincRNA,0.8812456393529767,0.88054891066338,1892
22,havana,gene,46039907,46044853,.,-,.,"gene_id ""ENSG00000231711""; gene_version ""2""; gene_name ""LINC00899""; gene_source ""havana""; gene_biotype ""processed_transcript"";",ENSG00000231711,LINC00899,processed_transcript,0.8819026497495837,0.8812815945757779,4946
22,ensembl_havana,gene,46049478,46054144,.,-,.,"gene_id ""ENSG00000182257""; gene_version ""6""; gene_name ""PRR34""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000182257,PRR34,protein_coding,0.8821417374841156,0.8815134925907698,4666
22,havana,gene,46053705,46057210,.,+,.,"gene_id ""ENSG00000241990""; gene_version ""5""; gene_name ""PRR34-AS1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000241990,PRR34-AS1,antisense_RNA,0.8822473297789506,0.8815900181869344,3505
22,havana,gene,46053869,46113928,.,+,.,"gene_id ""ENSG00000197182""; gene_version ""14""; gene_name ""MIRLET7BHG""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000197182,MIRLET7BHG,lincRNA,0.8822514265701389,0.8830056668377053,60059
22,havana,gene,46055740,46058160,.,-,.,"gene_id ""ENSG00000231010""; gene_version ""1""; gene_name ""AL121672.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000231010,AL121672.1,lincRNA,0.8822981649622933,0.8816137296404101,2420
22,havana,gene,46067356,46069891,.,-,.,"gene_id ""ENSG00000235159""; gene_version ""1""; gene_name ""AL121672.2""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000235159,AL121672.2,lincRNA,0.8825883376845086,0.8819065286516974,2535
22,ensembl_havana,gene,46150521,46243756,.,+,.,"gene_id ""ENSG00000186951""; gene_version ""16""; gene_name ""PPARA""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000186951,PPARA,protein_coding,0.8846658354843568,0.8862460990291133,93235
22,havana,gene,46163303,46165347,.,+,.,"gene_id ""ENSG00000280384""; gene_version ""1""; gene_name ""FP325332.1""; gene_source ""havana""; gene_biotype ""sense_intronic"";",ENSG00000280384,FP325332.1,sense_intronic,0.8849851353927036,0.8842890554969314,2044
22,ensembl_havana,gene,46244011,46250679,.,-,.,"gene_id ""ENSG00000205643""; gene_version ""10""; gene_name ""CDPF1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000205643,CDPF1,protein_coding,0.8870012562660297,0.8864188931263891,6668
22,ensembl_havana,gene,46255663,46263355,.,-,.,"gene_id ""ENSG00000130943""; gene_version ""6""; gene_name ""PKDREJ""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000130943,PKDREJ,protein_coding,0.8872923282838716,0.8867352787940285,7692
22,ensembl_havana,gene,46267961,46294008,.,+,.,"gene_id ""ENSG00000075234""; gene_version ""16""; gene_name ""TTC38""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000075234,TTC38,protein_coding,0.8875995376621262,0.8875003600397015,26047
22,ensembl_havana,gene,46295143,46296660,.,-,.,"gene_id ""ENSG00000277232""; gene_version ""2""; gene_name ""GTSE1-AS1""; gene_source ""ensembl_havana""; gene_biotype ""lincRNA"";",ENSG00000277232,GTSE1-AS1,lincRNA,0.8882785558211531,0.8875665524340356,1517
22,ensembl_havana,gene,46296741,46330810,.,+,.,"gene_id ""ENSG00000075218""; gene_version ""18""; gene_name ""GTSE1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000075218,GTSE1,protein_coding,0.888318474554805,0.8884189167879237,34069
22,ensembl_havana,gene,46330875,46357340,.,+,.,"gene_id ""ENSG00000100416""; gene_version ""12""; gene_name ""TRMU""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100416,TRMU,protein_coding,0.8891711566915214,0.8890810903255123,26465
22,ensembl_havana,gene,46360834,46537170,.,-,.,"gene_id ""ENSG00000075275""; gene_version ""16""; gene_name ""CELSR1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000075275,CELSR1,protein_coding,0.8899195455159746,0.8935695436713307,176336
22,havana,gene,46541495,46548196,.,+,.,"gene_id ""ENSG00000234869""; gene_version ""1""; gene_name ""AL021392.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000234869,AL021392.1,antisense_RNA,0.8944325357164001,0.8938447462881965,6701
